player_id,year,prev_fip,prev_era,prev_whip,prev_kbb,prev_ip_total
16288,2026,4.193333333333333,4.32,1.32,1.6451612903225807,75.0
16289,2026,7.450000000000001,9.450000000000001,1.9500000000000002,1.0,6.666666666666666
16298,2026,3.7774193548387096,4.4792626728110605,1.5276497695852536,1.620253164556962,144.66666666666666
16299,2026,2.6028571428571428,2.8285714285714287,1.0514285714285714,3.948717948717949,175.0
16301,2026,1.688235294117647,3.1764705882352944,1.0588235294117647,3.5,5.666666666666666
16313,2026,1.71070110701107,1.892988929889299,0.9354243542435425,6.146341463414634,180.66666666666666
16324,2026,2.9143564356435645,2.873762376237624,1.1509900990099011,3.1136363636363638,134.66666666666666
16325,2026,4.79672131147541,5.864754098360656,1.7213114754098362,1.1458333333333333,81.33333333333333
16330,2026,6.781818181818182,14.727272727272728,3.0,0.2727272727272727,7.333333333333333
16331,2026,6.475,5.90625,2.4375,0.45454545454545453,10.666666666666666
16335,2026,10.6,40.5,9.0,0.6666666666666666,0.6666666666666666
16339,2026,2.8345132743362833,3.2256637168141595,1.168141592920354,3.2,75.33333333333333
16349,2026,2.9255813953488374,3.453488372093023,1.1162790697674418,3.857142857142857,172.0
16350,2026,3.8034883720930233,4.5,1.4186046511627908,2.257575757575758,172.0
16391,2026,3.0166666666666666,3.5833333333333335,1.3518518518518519,2.3877551020408165,108.0
16397,2026,3.3680851063829786,2.642553191489362,1.1872340425531915,2.27027027027027,78.33333333333333
16398,2026,2.4000000000000004,3.15,1.2,2.6666666666666665,20.0
16401,2026,3.358992805755396,3.4964028776978417,1.489208633093525,1.8888888888888888,46.333333333333336
16403,2026,3.3158273381294965,4.467625899280575,1.3597122302158273,4.555555555555555,46.333333333333336
16404,2026,2.7363636363636363,2.8636363636363638,1.25,2.8125,44.0
16405,2026,5.9,8.4,1.8,1.7333333333333334,30.0
